video,exercise,ELBOW_ANGLE_left_min,ELBOW_ANGLE_left_max,ELBOW_ANGLE_right_min,ELBOW_ANGLE_right_max,SHOULDER_SWING_left_min,SHOULDER_SWING_left_max,SHOULDER_SWING_right_min,SHOULDER_SWING_right_max,ELBOW_FLARE_left_min,ELBOW_FLARE_left_max,ELBOW_FLARE_right_min,ELBOW_FLARE_right_max,HIP_EXTENSION_left_min,HIP_EXTENSION_left_max,HIP_EXTENSION_right_min,HIP_EXTENSION_right_max,SHIN_ANGLE_left_min,SHIN_ANGLE_left_max,SHIN_ANGLE_right_min,SHIN_ANGLE_right_max,TORSO_SWING_left_min,TORSO_SWING_left_max,TORSO_SWING_right_min,TORSO_SWING_right_max,SHOULDER_ABDUCTION_left_min,SHOULDER_ABDUCTION_left_max,SHOULDER_ABDUCTION_right_min,SHOULDER_ABDUCTION_right_max,ELBOW_BEND_left_min,ELBOW_BEND_left_max,ELBOW_BEND_right_min,ELBOW_BEND_right_max,KNEE_ANGLE_left_min,KNEE_ANGLE_left_max,KNEE_ANGLE_right_min,KNEE_ANGLE_right_max,TORSO_STABILITY_left_min,TORSO_STABILITY_left_max,TORSO_STABILITY_right_min,TORSO_STABILITY_right_max,BODY_LINE_left_min,BODY_LINE_left_max,BODY_LINE_right_min,BODY_LINE_right_max,HIP_HIKE_left_min,HIP_HIKE_left_max,HIP_HIKE_right_min,HIP_HIKE_right_max,BODY_SWING_left_min,BODY_SWING_left_max,BODY_SWING_right_min,BODY_SWING_right_max,TORSO_LEAN_left_min,TORSO_LEAN_left_max,TORSO_LEAN_right_min,TORSO_LEAN_right_max,TORSO_ARCH_left_min,TORSO_ARCH_left_max,TORSO_ARCH_right_min,TORSO_ARCH_right_max,BACK_ANGLE_VERTICAL_left_min,BACK_ANGLE_VERTICAL_left_max,BACK_ANGLE_VERTICAL_right_min,BACK_ANGLE_VERTICAL_right_max,BACK_ANGLE_HORIZONTAL_left_min,BACK_ANGLE_HORIZONTAL_left_max,BACK_ANGLE_HORIZONTAL_right_min,BACK_ANGLE_HORIZONTAL_right_max,ELBOW_PIN_left_min,ELBOW_PIN_left_max,ELBOW_PIN_right_min,ELBOW_PIN_right_max
incline bench press_27.mp4,bench press,0.4199614203199641,178.72191073980346,0.6557088370899691,179.35035364104832,,,,,2.6278901974789757,168.87165496355283,17.314477622103485,179.2170038153077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_28.mp4,bench press,2.5631660818188675,158.9402017448201,5.71010125352554,179.60978795238282,,,,,1.4657814631621102,179.7509104185893,0.16587542780152678,159.87986898060308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_29.mp4,bench press,35.15367912545559,168.5506770949604,18.726212595806842,165.7171654452985,,,,,17.185360838161653,162.818447595366,52.977596990647285,179.3213768374659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_3.mp4,bench press,57.38952299331525,173.60981032901861,13.177990421082571,155.5728646071224,,,,,21.323493737141764,135.49972234510628,62.121764679525846,179.37717008968147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_30.mp4,bench press,0.5985054643971754,179.64615355936456,8.690742716687554,179.50907518476131,,,,,0.48183510856069833,156.5189836909257,9.800263214134413,179.69198487723483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_31.mp4,bench press,0.8730654950560985,178.75133027166808,0.9262075863036833,179.1425971571066,,,,,1.1776853357143846,179.45060547698878,1.8492283040507491,176.50501868624494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_32.mp4,bench press,0.9834616324103823,176.18456049253422,0.9918987048649396,174.66344583902398,,,,,16.609589139552618,179.74048451885815,0.7955700579189948,178.95494455921934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_33.mp4,bench press,32.8307509926108,122.43319411362094,37.243065923430116,173.70464641856057,,,,,36.78328566272056,129.81610483749958,0.46349715583616025,143.09065855294986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_4.mp4,bench press,33.673053361871176,126.0835765043869,13.37462736291043,150.41493717043898,,,,,22.844447672088773,118.39446355681406,41.187057582362044,177.3344235076004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_5.mp4,bench press,62.61049604730014,177.10628789890225,4.058842177824812,127.62381130162005,,,,,10.435012848598932,78.15896547088565,0.9621909851054945,26.864497838217144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_6.mp4,bench press,5.020365312269553,176.16750923929212,62.51385590916015,167.42608288050306,,,,,39.376657785229305,177.857283688666,24.052639149727238,131.73816175133362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_7.mp4,bench press,114.38209669993552,174.82496040275575,52.80708422786058,154.80538098881377,,,,,20.762631508314772,140.95851526671154,1.8828242867244167,89.66117590515356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_8.mp4,bench press,11.298616384243212,157.26394644643037,15.138338067003469,174.13990348478586,,,,,0.5513877891810538,165.0566952635677,10.401807778829372,154.3945943909551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incline bench press_9.mp4,bench press,7.374078883051933,179.44665037964793,163.55725951558384,172.43354279742152,,,,,0.934512107722741,125.87327584918266,76.76844650591875,101.26517084711007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_1.mp4,lat pulldown,26.74836424748191,171.00086415438753,0.6234897694055888,178.91787379355975,,,,,,,,,,,,,,,,,0.30664450142634625,2.0594058944552405,5.442960948244174,11.308961869565836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_10.mp4,lat pulldown,,,0.5483265867193537,179.5255657044628,,,,,,,,,,,,,,,,,2.5285555181739046,67.20064951850111,3.6346904330652796,65.59157832940006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_11.mp4,lat pulldown,17.91686146696923,173.55023570276836,46.74873967709411,159.7051920983739,,,,,,,,,,,,,,,,,2.3557038772965915,116.6211752703065,5.166251254847114,114.71372137945752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_12.mp4,lat pulldown,118.62411725836803,179.14902528496597,0.6558392545334187,179.55475460453573,,,,,,,,,,,,,,,,,0.19845419515964258,25.9581590130319,0.19238022351830028,23.59776950432141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_13.mp4,lat pulldown,174.5777751107332,178.81404354018352,0.4918476743712056,177.51467024538744,,,,,,,,,,,,,,,,,0.2417522610672795,11.27924037758355,0.1877769894587093,12.252375097305393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_14.mp4,lat pulldown,11.037575556821647,178.1030437427848,8.718064144037248,168.06785628032597,,,,,,,,,,,,,,,,,0.2566360442325272,46.404815347411024,5.238595510178418,53.39687123009294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_15.mp4,lat pulldown,5.253384332166596,174.2182339387714,17.99081328391781,164.3367874748458,,,,,,,,,,,,,,,,,4.6861547088590365,10.656123324270393,3.1111642720211288,6.530399586461315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_16.mp4,lat pulldown,27.192718550178505,172.25094378528945,0.7149985520354344,178.5929639421272,,,,,,,,,,,,,,,,,0.21748126499570256,1.8773632347968947,4.409003750670928,11.026415005686438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_17.mp4,lat pulldown,2.0704275688764207,178.59237799437838,29.998318262107666,168.17548968036016,,,,,,,,,,,,,,,,,3.7851606413325283,11.611709781916959,0.45224871315905096,4.083870030259679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_18.mp4,lat pulldown,2.601378870139772,178.76445618959823,30.20018959944068,169.6064923054023,,,,,,,,,,,,,,,,,0.9057692843662265,10.002602037558917,0.2049416216358798,2.6303933991025974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_19.mp4,lat pulldown,12.347951605455513,174.54209437052114,24.463238119447393,170.2721425498833,,,,,,,,,,,,,,,,,2.7601908862489144,6.5963073887351,1.7200493344532106,6.117025926752677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_2.mp4,lat pulldown,0.8292826132065497,178.94617757859857,30.327145459510877,168.8203709548561,,,,,,,,,,,,,,,,,4.763989210705672,8.74055613046285,0.39963728383109387,3.3038211870149556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_20.mp4,lat pulldown,166.43789003427335,170.60625127624343,23.902376803674876,169.36112124777225,,,,,,,,,,,,,,,,,4.405746743777489,7.412216363778123,3.9669432651805607,6.0938621421819406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_21.mp4,lat pulldown,24.79140050166077,173.81288456680917,38.43848354944198,172.7146182827855,,,,,,,,,,,,,,,,,4.0334906919709725,7.194046398465292,6.32950184227625,9.034845093759225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_22.mp4,lat pulldown,31.865104845075663,170.84654219853616,46.573864747102824,177.86746383452507,,,,,,,,,,,,,,,,,0.23004367298697062,6.691879955910789,5.445476844625093,9.74572521824856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_23.mp4,lat pulldown,,,16.2347559001837,172.86009140418625,,,,,,,,,,,,,,,,,4.676617394360006,111.76993503028089,14.290209915842611,83.41769943629782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_24.mp4,lat pulldown,37.48285490529974,159.25528178987125,0.9311742252610536,114.59659256916225,,,,,,,,,,,,,,,,,5.621865752270291,90.83355436053327,1.995277809515641,64.5674257175224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_25.mp4,lat pulldown,34.94341822307797,176.43796565793514,28.63330586038572,160.89526572017925,,,,,,,,,,,,,,,,,68.78935304570226,172.57884381311516,10.444349678181654,169.29215387566552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_26.mp4,lat pulldown,0.6099116616215717,179.6532975538984,31.09548221559396,176.4415875599128,,,,,,,,,,,,,,,,,3.503472613663834,11.565902111097458,1.3533444447493712,12.201191369001151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_27.mp4,lat pulldown,23.844713945047214,173.35486970274206,52.955703085486405,174.55167399698584,,,,,,,,,,,,,,,,,0.17868152567648418,17.647300807138908,0.20553345429429146,17.13570950980813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_28.mp4,lat pulldown,29.38457391317435,168.90252912648626,168.40148399236904,177.64581973878595,,,,,,,,,,,,,,,,,0.16696400353402668,11.602285771862158,0.8640901499288205,11.680916265628774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_29.mp4,lat pulldown,6.131764743881784,179.0301153133585,37.333156962534375,175.8357647803362,,,,,,,,,,,,,,,,,3.387026143367257,17.95073909256118,0.19969802568501738,5.974104361744293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_3.mp4,lat pulldown,100.7648098212941,149.78952063270125,23.245934378096436,170.97780044709205,,,,,,,,,,,,,,,,,4.179751455024403,7.813701248598963,4.249138919684163,7.214284192992083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_30.mp4,lat pulldown,32.139381746246535,173.38680219924362,30.65881000871149,170.21401562238992,,,,,,,,,,,,,,,,,0.7426098703579666,41.31162555850488,1.8790290659912454,28.491364479986885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_31.mp4,lat pulldown,0.528016970105024,172.43541627175892,3.9703250798675063,178.57835886232448,,,,,,,,,,,,,,,,,0.23592652555394383,7.77677396066031,0.4439350159802223,6.490940057290396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_32.mp4,lat pulldown,9.034144386467446,178.4815810086277,0.9492495601577876,179.55673334807955,,,,,,,,,,,,,,,,,0.22897938201542736,175.13371720428813,0.7285402087705687,179.5860639016943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_33.mp4,lat pulldown,20.35743933389709,112.42973595039527,18.548445554497196,117.32752807314105,,,,,,,,,,,,,,,,,3.9280739820036934,12.551659902513412,3.174295517802016,7.673464215983165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_34.mp4,lat pulldown,17.357243918189955,178.93249985822544,8.095914871916143,179.2308977094921,,,,,,,,,,,,,,,,,0.25684201141373625,5.839662042045479,3.5243775348281585,11.220261308374916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_35.mp4,lat pulldown,0.8765468398743049,177.86229264626346,6.841274742564071,179.62732642786128,,,,,,,,,,,,,,,,,0.21593027622264224,4.8274783582469105,1.4172579494986166,7.869596761500716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_36.mp4,lat pulldown,6.971598276170834,179.47155553677945,4.470327140190352,179.52460608262325,,,,,,,,,,,,,,,,,3.5585914063813475,7.722522668599812,4.202727556268972,8.90623732962873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_37.mp4,lat pulldown,9.926654917773098,179.37881933131828,0.28539738106087714,179.51664050961412,,,,,,,,,,,,,,,,,0.17459836662909567,169.6556964392719,0.19600543828822062,165.23753283408493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_38.mp4,lat pulldown,160.59423192086723,175.5304112890057,17.70140820783743,173.45780080315123,,,,,,,,,,,,,,,,,1.260171286683273,9.508662731525137,0.597093899924572,7.223122135658307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_39.mp4,lat pulldown,14.297254622280079,169.18114524949624,32.034310339293846,168.9995569689659,,,,,,,,,,,,,,,,,2.581599569330415,9.58762483550885,0.1775148748521309,2.2582154394302982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_4.mp4,lat pulldown,31.664661935668047,172.5537077533293,133.7328439155278,175.0134443884881,,,,,,,,,,,,,,,,,2.5949807188054526,6.985607453705385,2.6360813732236963,8.125617090255595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_40.mp4,lat pulldown,0.788746042880453,179.42812829470355,12.927896332976939,175.62328019013896,,,,,,,,,,,,,,,,,0.15679790079628547,6.874477867054192,0.1460437154953694,6.944636253874438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_41.mp4,lat pulldown,6.768686826177131,178.5475755094621,0.37133530857890373,174.99319371193081,,,,,,,,,,,,,,,,,0.8572870819629594,12.845695319369987,2.700462811839917,11.290995118352116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_42.mp4,lat pulldown,34.84515858375036,169.88551886598592,129.72269193777794,179.55171448523237,,,,,,,,,,,,,,,,,3.9931446343737873,20.808516393964037,5.198069048259556,25.20148791299736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_43.mp4,lat pulldown,0.3956615448896392,179.67592257540383,24.285475899956207,174.8035002614408,,,,,,,,,,,,,,,,,4.620187438380534,16.724346951857992,0.16442379299970955,9.550712086938878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_44.mp4,lat pulldown,18.508158239262425,179.12001242100277,143.61570086435967,155.11449669865277,,,,,,,,,,,,,,,,,5.764530242028252,22.04362686849535,4.559478359873496,18.822714619335652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_45.mp4,lat pulldown,21.814778716050252,177.55750736380483,3.857736860165599,179.52994309136946,,,,,,,,,,,,,,,,,0.37166647703484074,11.406717447327646,3.632189158916387,14.195125308570383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_46.mp4,lat pulldown,31.393576945924035,177.21091802079934,137.5404056355896,179.39609636411635,,,,,,,,,,,,,,,,,1.082462577660838,20.45490143431484,1.5800894598965771,21.787754536235703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_47.mp4,lat pulldown,35.06567848065008,179.25082919978067,103.9779408053716,174.1970761140801,,,,,,,,,,,,,,,,,0.14503188920816257,8.48305081714709,2.3972501581136583,13.662915372141653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_48.mp4,lat pulldown,16.820151361589023,179.37018246992827,86.48014612989074,178.16068436982235,,,,,,,,,,,,,,,,,5.057455880500471,24.79893001650072,2.7836191506995003,19.417300823313255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_49.mp4,lat pulldown,23.571565847740104,174.61466663947547,14.51605259184609,179.6904314800952,,,,,,,,,,,,,,,,,0.2773179703515043,36.67262325933587,0.2846363903157546,39.64485877532079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_5.mp4,lat pulldown,38.579105700674994,98.49213299265809,108.07623367869535,108.07623367869535,,,,,,,,,,,,,,,,,26.53533683388506,94.48047409977409,17.293799880639217,58.9442016612818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_50.mp4,lat pulldown,32.18402911354559,175.9178800244822,109.23667001859933,157.40394835467188,,,,,,,,,,,,,,,,,0.42849981229659495,15.816841427028026,0.9380635066552006,19.08090827427529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_51.mp4,lat pulldown,8.697936022633273,175.60741001533242,6.161949232948141,170.03468101345646,,,,,,,,,,,,,,,,,0.7294174162161211,17.824748586574835,0.19662847509105016,17.253105316682415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_6.mp4,lat pulldown,0.28502809067256063,175.60897849128966,4.44054767974096,171.89017302381794,,,,,,,,,,,,,,,,,0.3907361215842736,12.960046171304201,0.12533329249218844,13.127888809939588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_7.mp4,lat pulldown,5.559772755578611,174.06417903906694,15.704023225512392,160.24337537139505,,,,,,,,,,,,,,,,,3.914072135370816,11.35848298140856,3.6083419272367028,6.538181065347158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_8.mp4,lat pulldown,26.37208714048311,179.43998289967843,25.96386223349967,179.52312084194128,,,,,,,,,,,,,,,,,0.5843068154699534,5.309945060834414,2.493213683909172,10.528253716715845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lat pulldown_9.mp4,lat pulldown,170.2731158515078,179.51495694821054,0.4693382452280883,179.40771710124108,,,,,,,,,,,,,,,,,0.215234098602435,21.017500171423233,0.3148111715414771,16.037682863386184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_1.MOV,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,8.802604123521842,115.13431857955695,7.775261877442357,118.09658850902402,153.2110025506098,179.3680570456585,155.4834144552486,179.36722460820664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_10.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,12.509382242169599,94.59344968006111,12.7906333644137,94.00847953009726,155.54099529868105,178.94931246168377,141.35712113299797,178.9817041137997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_11.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,17.391321642552157,100.32319428377552,6.176671879128317,102.73427429954116,142.28133415713674,179.25293075557101,126.60623087029443,179.51140034922156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_12.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,13.779969341861898,93.83150270518031,0.45780718334427234,92.42504730270939,51.660547726077645,179.40457263863902,105.67505993886651,174.34693768204696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_13.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,3.7664857028582284,112.03864510745146,12.052049934260252,106.94085768837101,3.1483835871962396,179.49572154175598,120.09266515827795,179.6221500885203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_14.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,8.186711047730128,114.03666574690916,10.975394159836663,107.33486244490653,157.3134525125742,179.52815058755556,146.27614959713748,178.9471275840682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_15.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,7.269185964225267,49.83884972133799,9.14204063434112,83.43176161136897,,,131.62924358862,179.69086430375913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_16.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,0.2718188900929853,58.525738029529734,0.8137707272931927,4.588412872330485,63.88645407611693,169.71817427812945,167.94962627543543,170.7543710950642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_17.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,8.873619678814844,103.77657331909103,4.573249088254163,96.20758686527807,146.2587669195692,179.4970151035968,73.2410218291073,179.71531341601116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_18.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,6.030642510946969,114.58323636094313,6.445875684474244,118.78425581940765,12.654020852192268,179.41903521700505,38.788579220288575,175.25569143977464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_19.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,10.44625860432911,104.73243538687625,10.183796420318387,111.62240943904496,154.9778390238611,179.06573629438526,151.62233576062505,179.32451215647743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_2.MOV,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,0.7312394184747547,94.5116170079114,5.749054241070946,115.96457534537551,74.45605613429052,178.69021064971105,150.86895976041504,179.08529224060635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_20.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,0.7169096684085098,96.11493542904807,5.134625147150956,110.83711014431265,107.03977762479927,179.35043923956982,112.02889466723802,179.40097613465377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_21.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,16.575969123571245,100.86457104424764,10.558679147055022,102.34743313315028,157.7351955633205,178.90480912749692,164.62302783083013,179.54049078456498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_22.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,7.843320415612519,74.96389418985999,2.3434466029244154,178.33286608962683,155.95514811936957,170.13926771623127,69.1587786731618,178.78994949758305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_23.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,9.085203056760786,112.54277189984747,11.971820491422909,110.40241337630088,127.14152767013924,179.2565377502086,85.81501620352562,172.62456561263758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_24.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,7.786832032606371,100.760961197373,12.48342006223789,108.25982051134159,165.84029500487313,179.37500030182997,155.49670297379907,179.2742198103278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_25.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,8.711572666596364,100.18448165745677,7.916597457026032,104.91748361696797,2.6396076916743736,162.47571940467947,163.00166612162337,179.52241483425965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_26.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,1.4519205570911091,112.90985149942159,0.16550218786885088,106.83830378792754,3.92494379448183,179.54802179827553,7.999329877326558,179.7127394169052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_27.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,12.598634323381228,102.99363256439352,13.726778722353242,111.94734897307448,166.7029529923427,179.48500492288306,152.96753800155233,178.8391545596322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_28.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,3.5617000175893887,120.49688208512235,3.2579454555119494,126.32465689425021,151.7012874882661,179.64851851672708,13.430370784633105,177.32920103522437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lateral raise_29.mp4,lateral raise,,,,,,,,,,,,,,,,,,,,,,,,,11.608523644402423,141.46874560013825,0.540175460327416,123.8933797806427,47.00218843801978,179.39583133420857,78.91859845074114,179.41043223892368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
